document_id,keyword1,score1,keyword2,score2,keyword3,score3,keyword4,score4,keyword5,score5,keyword6,score6,keyword7,score7,keyword8,score8,keyword9,score9,keyword10,score10
CTX199104707,evidenční karta,4.0,malý ploš,4.0,malý ploě,4.0,odkryv druh,4.0,sídliště vzdálenost,4.0,sekčních čar,4.0,silnice milevsko,4.0,výběr materiálu,4.0,držkrajovský p,4.0,neživá príroda,4.0
CTX199104714,čsau-n hlášení,4.0,autor průzkum,4.0,opakovanými průzkumy,4.0,soutoku boreckého,4.0,lze předpokládat,4.0,/lepooq_ p,4.0,braun p,4.0,proveena sg,4.0,průzkumu,1.0,7 c,1.0
CTX199200009,evidenční karta,4.0,braun p,4.0,kowarz trať,4.0,bronzová vzdálenost,4.0,sekčnich čar,4.0,údolím mže,4.0,silnicí m,4.0,malešice uložení,4.0,vegetační pokryv,4.0,mladší d,4.0
CTX199200010,evidenční karta,4.0,trefný trot,4.0,rozvodný datum,4.0,lineárni keramikou,4.0,sekčních čar,4.0,222^ 20o2,4.0,vegetační pokryv,4.0,406/91 plz,4.0,lineární keramikou,4.0,píchanou keramiko,4.0
CTX199200055,evidenční karta,4.0,nalezu ppč,4.0,boh čová,4.0,istnost p,4.0,raný stredovek,4.0,sekáních čor,4.0,aru csav,4.0,vegetační pokryv,4.0,detail kůlových,4.0,opuková sut,4.0
CTX199200104,oml ^2,4.0,$ ml,4.0,podzim r,4.0,pražské předměstí,4.0,bezejmenná 103/256,4.0,sára realizoval,4.0,bílinském hradišti,4.0,proveden mechanicky,4.0,rozlišení vrstev,4.0,_ seznamsáčkú,4.0
CTX199200173,t okr,4.0,kolika sondami,4.0,těchto sondách,4.0,závěrečnou etapu,4.0,charakterizovanou kontaktem,4.0,vypíchanou keramikou,4.0,druhotného uložení,4.0,tmavá hlinitá,4.0,načervenalého odstínu,4.0,celkovém záběru,4.0
CTX199200179,vnitřní nádvoří,4.0,/ novověk,4.0,blíže neurč,4.0,sídliště rov,4.0,blíže neur,4.0,opukových kamenů,4.0,ředitelem zámku,4.0,období zhruba,4.0,prostoru hádvoří,4.0,počet nálezů,4.0
CTX199200251,stavebním dohledu,4.0,t=w —w—,4.0,koordináty určil,4.0,skrývka ornice,4.0,skrývka směřovala,4.0,vrstva náplavu,4.0,podloží písek,4.0,archeologických objektů,4.0,skrytý prostor,4.0,ihned navážel,4.0
CTX199200263,záchranné akci,4.0,uvedených ulicích,4.0,komunikaci vedoucí,4.0,areálu zámku,4.0,novověké navážky,4.0,zajímavější situace,4.0,zámekcého areálu,4.0,novověkému období,4.0,263/92,1.0,drendýse,1.0
CTX199200457,evidenční karta,4.0,nälezu ppč,4.0,autor akce,4.0,sekáních čor,4.0,an •,4.0,lost inv,4.0,vegetační pokryv,4.0,dtto vzdálenost,4.0,movité objekty,4.0,druhy materiálu,4.0
CTX199200465,evidenční karta,4.0,trot pol,4.0,autor okce,4.0,černá dátum,4.0,sekáních čor,4.0,jiná lokalizace,4.0,lost inv,4.0,91/83 dostupnost,4.0,vegetační pokryv,4.0,záhumenky podél,4.0
CTX199200515,evidenční karta,4.0,nälezu ppč,4.0,nálezové okolnosti,4.0,sekáních čar,4.0,vegetační pokryv,4.0,nivou nadm,4.0,movité objekty,4.0,druhy materiálu,4.0,sudovém kuželu,4.0,pouisu nálezu,4.0
CTX199200685,pí provedena,4.0,,,,,,,,,,,,,,,,,,
CTX199200729,vstup lokality,4.0,hlášeni,1.0,novověk 1,1.0,rok,1.0,durdík,1.0,účelem,1.0,hlášení,1.0,pian,1.0,19222,0.0,,
CTX199200842,h l,4.0,e n,4.0,černýš 114/,4.0,druh akce,4.0,autor průzkum,4.0,trase plynovodu,4.0,rok,1.0,1991,0.0,,,,
CTX199200848,ohří okres,4.0,m 362/,4.0,autor průzkum,4.0,trase plynovodu,4.0,černýá,1.0,h 22,1.0,02 souřadnice,1.0,2y%,1.0,rok,1.0,výsledek,1.0
CTX199200932,13-13-23 souřadnice,4.0,hlásení,1.0,rok,1.0,3 dátum,1.0,1991,0.0,,,,,,,,,,
CTX199200938,kabel cl,4.0,13-14-16 souřadnice,4.0,hlášení,1.0,rok,1.0,1991,0.0,,,,,,,,,,
CTX199201028,určení koorc,4.0,vstup lokality,4.0,p r,4.0,-132,1.0,rok,1.0,durdík,1.0,1992 účelem,1.0,hlášení,1.0,pian,1.0,,
CTX199201031,vstup lokality,4.0,hlásení,1.0,rok,1.0,durdík,1.0,hlášení,1.0,pian,1.0,durdí 24,1.0,,,,,,
CTX199201136,13-31-06 souřadnice,4.0,výkopovými akcemi,4.0,výkopovými pracemi,4.0,sledován výkop,4.0,olivové ul,4.0,rok,1.0,autor 1992,1.0,1018%92/,1.0,podloží,1.0,hloubce 20,1.0
CTX199201158,archeologickém dohledu,4.0,autor archeologická,4.0,odkrytá- sběr,4.0,kladně zlonice,4.0,druhá sonda,4.0,lidské kosti,4.0,nalezené dělníky,4.0,nejsvrchnější vrstvě,4.0,novověkým pohřbíváním,4.0,hlásení,1.0
CTX199201197,evidenční karta,4.0,městě datum,4.0,hrad sídlení,4.0,sekčních čar,4.0,vegetační pokryv,4.0,plány obr,4.0,černými lesy,4.0,revisní šachtou,4.0,vtoku kanalisace,4.0,sz věží,4.0
CTX199201242,komen da,4.0,vstup lokality,4.0,hlásení,1.0,novověk 1,1.0,rok,1.0,durdík,1.0,1992 datum,1.0,účelem,1.0,hlášení,1.0,pian,1.0
CTX199201549,hlášeni ♦,4.0,% e,4.0,parcela č,4.0,volkovo pole,4.0,koordináty určil,4.0,volkově poli,4.0,parcele č,4.0,obecním úřadem,4.0,březnu t,4.0,těrénní práce,4.0
CTX199201747,autor sběr,4.0,obce slavošovice,4.0,úluux p,4.0,62 mm,1.0,47 kultura,1.0,rok,1.0,východu,1.0,1991,0.0,,,,
CTX199201842,sídliště rovinné,4.0,druh okce,4.0,poloze m,4.0,hlavách jižně,4.0,úpatí návrší,4.0,pohře biště,4.0,bavorského rohovce,4.0,hlásení,1.0,průzkumu,1.0,souvislosti,1.0
CTX199202004,rubu aate,4.0,autor háková-j,4.0,plošný odkryv,4.0,jarmila čiháková,4.0,bagrova bagrovarýhách,4.0,kopaných sondách,4.0,souvrství mladohradištní,4.0,přívalové deště,4.0,jar jartání,4.0,postižen někdy,4.0
CTX199202084,zjištovací výzkum,4.0,jehož úkolem,4.0,sonda 1/91,4.0,skalní podloží,4.0,věžovité stavby,4.0,šířka hradby,4.0,hradba obepínala,4.0,podstatě tvořen,4.0,skalním útvarům,4.0,přirozené skály,4.0
CTX199202097,slovní lokalizace,4.0,viz j,4.0,rok,1.0,michálek,1.0,zavřel,1.0,tisku,1.0,,,,,,,,
CTX199202103,zachovalými sejpy,4.0,/e7a23,1.0,korc,1.0,rok,1.0,michálek,1.0,velkými,1.0,,,,,,,,
CTX199202109,viz j,4.0,veškerá literatura,4.0,zjišovací průzkum,4.0,literatuře vedeno,4.0,zjz,1.0,samoty,1.0,rok,1.0,michálek,1.0,woldřich,1.0,lindner,1.0
CTX199202110,přesnost pi,4.0,zavřel uložení,4.0,obdélníkovitého průřezu,4.0,zbarvení hnedočervené,4.0,povrch řevný,4.0,materiál hrubý,4.0,dobře vypálený,4.0,rok,1.0,hambergera,1.0,91 datum,1.0
CTX199202122,ameis- bers,4.0,kostela sv,4.0,veškerá literatura,4.0,2/2/7%,1.0,ameisberk,1.0,rok,1.0,michálek,1.0,zavřel,1.0,tisku,1.0,,
CTX199202128,hlášeni onález,4.0,koordináty určil,4.0,světlehnědého zbarvení,4.0,t02952,1.0,válem,1.0,rok,1.0,michálek,1.0,budějovice,1.0,i/l,1.0,7038424-,1.0
CTX199202155,koordináty určjl,4.0,budějovice př,4.0,zdobených vlniceni,4.0,jednoduchou vlnovkou,4.0,hlášeni,1.0,rok,1.0,205/90 1,1.0,2 okraje,1.0,hrnce,1.0,pokličky,1.0
CTX199202174,•/ 42-,4.0,autor sondáž,4.0,dorostlého podloží,4.0,nejvýznamnějších stratigrafií,4.0,koaé r,4.0,pec akte,4.0,so patur,4.0,7449-42 lh*,4.0,itau flíítmcít,4.0,yhuopce senioy,4.0
CTX199202190,výkopy inž,4.0,poloviny dubna,4.0,hlavním úkolem,4.0,dle dohody,4.0,povrchu nádvoří,4.0,množstvím nálezů,4.0,organických hmot,4.0,dřevo stavební,4.0,množství bot,4.0,prvém nádvoří,4.0
CTX199202221,w ths,4.0,sťiště výšinnéopevněné,4.0,autor archeolog,4.0,dokončovali dokumentaci,4.0,úrovni podloží,4.0,povrchu terénu,4.0,povrchu příkopu,4.0,terénní práce,4.0,základy domu,4.0,dalšími řezy,4.0
CTX199202280,hlášení /dílčí/,4.0,199/92 p14,4.0,budovy lz,4.0,ný- řany,4.0,příštích měsících,4.0,provedena sondáž,4.0,charakter osídlení,4.0,průzkumu,1.0,nýřany,1.0,133 mm,1.0
CTX199202314,předhradí ska,4.0,parcela č,4.0,49/1 /tzv,4.0,volkovo pole/,4.0,bronzová/ ii,4.0,cidlinou av2,4.0,volkově poli,4.0,14u/2 /rýha,4.0,naliz ci/,4.0,konci června,4.0
CTX199202326,hlásení 614529/42,4.0,mohylová knovízská,4.0,záchranném výzkumu,4.0,polykulturním sídlišti,4.0,jde vesměs,4.0,jednotlivé jámy,4.0,dvoj jámy,4.0,pásu v-z,4.0,vesměs mělké,4.0,hlavně keramiky,4.0
CTX199202369,tvrz t,4.0,dubjany náleží,4.0,nejstaršího horison-,4.0,českých tvrzí,4.0,eou/‘ /,4.0,hlášení,1.0,zeň,1.0,ostrovně,1.0,rok,1.0,phdr,1.0
CTX199202518,záchranném výzkumu,4.0,kontext klášter,4.0,několika místech,4.0,probagrováno zdivo,4.0,šne- kovité,4.0,budově děkanství,4.0,neoprávněný výkop,4.0,zničena klenba,4.0,jejímž zásypu,4.0,probíhá jednání,4.0
CTX199202611,sp8jlde™2 -1-3,4.0,bř e,4.0,kanalizaci prováděnou,4.0,jádru obce,4.0,začištění profilů,4.0,výkopy procházejí,4.0,černá q4l,4.0,‘ ap,4.0,' ľ,4.0,píovcccna *o,4.0
CTX199202654,výzkum probíhal,4.0,zastavil výzkum,4.0,možné vyjádřit,4.0,románské stavby,4.0,hrobku výzkum,4.0,rok,1.0,termínu,1.0,němž,1.0,ukázalo,1.0,stejně,1.0
CTX199202666,í d,4.0,n ú,4.0,autor rekognoskace,4.0,základě písemné,4.0,karla steina,4.0,nístějového skla,4.0,slinutým povrchem,4.0,některé též,4.0,zlomek cihly,4.0,hliněnou dýmku,4.0
CTX199202948,evidenční karta,4.0,nalezu ppč,4.0,nálezové okolností,4.0,mopy zm,4.0,sekáních čar,4.0,kravínů dostupnost,4.0,vegetační pokryv,4.0,tvaru kruhu,4.0,jantarové korále,4.0,základna břežany,4.0
CTX199203122,38/ ao2,4.0,outor archeologická,4.0,vertikální řezy,4.0,popud ing,4.0,zatím prohlédl,4.0,úse úseseverné,4.0,červeného újezde,4.0,tou touobcí,4.0,silnicí unhošt-jeneč,4.0,dále přechází,4.0
CTX199203238,katastrální území,4.0,zm 1c,4.0,u260-280 cm,4.0,autor záchranná,4.0,gotických cihel,4.0,o- kclí,4.0,část iv,4.0,hromadný nález,4.0,ostelní ul,4.0,bohaté nálezy,4.0
CTX199203245,hlášení cj,4.0,katastrální území,4.0,12-14-09 souřadnice,4.0,druh akce,4.0,autor záchranná,4.0,petr volf,4.0,bohaté nálezy,4.0,novém strašedí,4.0,pi provcčena,4.0,strašecí,1.0
CTX199203256,evidenční karta,4.0,trať ulice,4.0,autor akce,4.0,šumberová datum,4.0,1-2 vzdálenost,4.0,sekáních čar,4.0,352-356/92 inv,4.0,vegetační pokryv,4.0,l geomorfologický,4.0,6-7 literatura,4.0
CTX199203486,evidenční karta,4.0,řezu druh,4.0,sekáních čor,4.0,%87 mm,4.0,budova inv,4.0,vegetační pokryv,4.0,okraj lesa,4.0,nemovité objekty,4.0,druhy materiálu,4.0,berounské soustavě,4.0
CTX199203533,staré boleslavi,4.0,areálu města,4.0,předstihovou formou,4.0,proveden výzkum,4.0,sonda y,4.0,— j,4.0,hrubě opracovaných,4.0,spadající nejdříve,4.0,mladohradištní keramikou,4.0,geofyzikální měření,4.0
CTX199203592,evidenční karta,4.0,povrchový pr,4.0,tomá3 durdík,4.0,csc datum,4.0,sekáních čar,4.0,vegetační pokryv,4.0,tomáľ ľurdík,4.0,nivou nadm,4.0,movité objekty,4.0,druhy materiálu,4.0
CTX199203796,archeologickém výzkumu,4.0,okres kladno,4.0,trase silnice,4.0,ředitel ustavu,4.0,247/90 sb,4.0,jednotli jednotličásti,4.0,zá záapod,4.0,svolením autora,4.0,třebíz /okr,4.0,připojeném plánu/,4.0
CTX199203819,päeorlá ooiu,4.0,eančf řru2m,4.0,-3 -4-5-1,4.0,hrubě provoděnou,4.0,popelovitých vrstev,4.0,otopného zařízeni,4.0,západní stěně,4.0,analogickou výplní,4.0,severozápadním rohu,4.0,zahlouben mělce,4.0
CTX199203880,autor pl,4.0,odkry v-archeol,4.0,meduna p,4.0,obvod plochy,4.0,spadaly přímo,4.0,proměřované plochy,4.0,geometrie měření,4.0,paměti přístroje,4.0,2/ dege/,4.0,severní resp,4.0
CTX199203995A,7/85 zá,4.0,8/85 zá,4.0,sektory f11-12,4.0,35/85 zá,4.0,kutná hora,4.0,30/85 zá,4.0,38/85 zá,4.0,31/85 zá,4.0,dánemark pl,3.67,danemark pl,3.17
CTX199204035,teplice přílohy,4.0,kultura neolit,4.0,eneolit/starší d,4.0,nejbližšího okolí,4.0,lepus europaeus,4.0,ursus arctos,4.0,25-30 degrees,4.0,chewy meat,4.0,medio-lateral cut,4.0,anser sp,4.0
CTX199204042,investora předstihových,4.0,jan frolík,4.0,mariánské hradby,4.0,prašného mostu,4.0,zdokumentován profil,4.0,vodovodní potrubí,4.0,domem čp,4.0,víceúčelovém sále,4.0,zcela nezodpovědný,4.0,únik informací,4.0
CTX199204119,/u2 p,4.0,4744/49 a*,4.0,t d,4.0,druhá pol,4.0,pardn- ahraa,4.0,elektrický kabel,4.0,řídkém osídlení,4.0,polohami nacházejícími,4.0,sídlištní vrstvě,4.0,upravovanou cestou,4.0
CTX199204164,evidenční karta,4.0,nálezu ppč,4.0,autor akce,4.0,sběr druh,4.0,sekáních čar,4.0,j /5,4.0,vegetační pokryv,4.0,svahu exponovaném,4.0,sovero vyrhodu,4.0,ostatní údaje,4.0
CTX199204180,evidenční karta,4.0,nälezu ppč,4.0,autor akce,4.0,sekáních čar,4.0,j '/5í,4.0,72/82 dostupnost,4.0,vegetační pokryv,4.0,geomorfolonický popis,4.0,poloha r2,4.0,možné odečíst,4.0
CTX199300255,evidenční karta,4.0,část jižně,4.0,sekčních čar,4.0,mm p,4.0,2- 'f,4.0,vegetační pokryv,4.0,autor akce,4.0,kouteeký datum,4.0,druhy materiálu,4.0,geomorf ologický_popis,4.0
CTX199300260B,sídlišti tředověk,4.0,zaniklá ves,4.0,narušení střed,4.0,objek- tú,4.0,' stěně,4.0,destrukční vrstvy,4.0,• ',4.0,dobou zániku,4.0,odhadovanou rámcově,4.0,$0 n,4.0
CTX199300260H,hrdlovka čj,4.0,sbírkce m,4.0,nálezce získal,4.0,okraji dolu,4.0,místo nálezu,4.0,512/82,1.0,soboty,1.0,střepech,1.0,1037/74,1.0,mostě,1.0
CTX199300373,hlášeni cj,4.0,pravěk atyp,4.0,orbou naruš,4.0,autor sběr,4.0,horsovském týně,4.0,rove don,4.0,narušených objektů,4.0,výrazně sídliětí,4.0,šedého pazourku,4.0,vzrostlé osení,4.0
CTX199300397,hradu milštejna/,4.0,autor rekognoskace,4.0,bor í,4.0,lužických horách,4.0,děčínské vrchovině,4.0,nístějového skla,4.0,chladicích hrnců,4.0,nádrží naděje,4.0,nim jde,4.0,lesní palouk,4.0
CTX199300582,boleslav ppč,4.0,autor akce,4.0,sekčnlch čor,4.0,mm 7/0/744,4.0,vegetační pokryv,4.0,hradiště inv,4.0,nivou nadm,4.0,movité objekty,4.0,druhy materiálu,4.0,• zvířetice,4.0
CTX199300588,zdeněk zeman,4.0,základní školy,4.0,mni mnihradišti,4.0,téže suroviny,4.0,13/92 p,4.0,žák 1,1.0,1 valoun,1.0,obce,1.0,inv,1.0,číslo,1.0
CTX199300591,výzkumu cl,4.0,domem čp,4.0,areálu zámku,4.0,vrcholný středověk,4.0,autor sondáž,4.0,m č,4.0,základě objednávky,4.0,cílem výzkumu,4.0,okolí objektu,4.0,neumíme interpretovat,4.0
CTX199300665,husitské muzeum,4.0,ř e,4.0,arabským nápisem,4.0,jednom oříoadš,4.0,obvodovou zdí,4.0,7v čisti,4.0,dotvrzeno osídlení,4.0,dokládá sídelní,4.0,7- voj,4.0,geofyzikálním měřením,4.0
CTX199300715,autor zaměření,4.0,hfacits hrb,4.0,jiřím slavíkem,4.0,provedli zaměření,4.0,upevnění trámů,4.0,úzká branka,4.0,tesané schody,4.0,východní strany,4.0,západě ostrohu,4.0,zachován zhruba,4.0
CTX199300762,evidenční karta,4.0,sekčních čar,4.0,vegetační pokryv,4.0,' j0,4.0,jaké kvalitě,4.0,zvířecí kosti/,4.0,určil ing,4.0,celý soubor,4.0,přílohu iv,4.0,několik slov,4.0
CTX199300822,soupis předmětů,4.0,závisti závisť,4.0,let 134-138,4.0,dvou zlomcích,4.0,dolní okraj,4.0,východní předhradí,4.0,4423g akropole,4.0,e iv,4.0,objekt č,4.0,petr drda,4.0
CTX199300855,evidenční karta,4.0,nälezu ppč,4.0,autor akce,4.0,švédský dvůr,4.0,barbakáne datum,4.0,sekáních čar,4.0,' r,4.0,hradu frýdlant,4.0,vegetační pokryv,4.0,zámecký park,4.0
CTX199300991A,objekty č,4.0,plány č,4.0,32/89 osj,4.0,ř f,4.0,číslováním objektů,4.0,základní plán,4.0,objekt č,4.0,plán č,4.0,kuly č,4.0,piany č,4.0
CTX199301113,suchého úvalu,4.0,dne 14,1.0,leží,1.0,87 —l,1.0,vencl,1.0,7036424-88,1.0,1993,0.0,,,,,,
CTX199301133A,černý vrch,4.0,zm 21-21-17,4.0,chytráček rok,4.0,domažlice poř,4.0,domažlice por,4.0,začis profilu,4.0,drtid n,4.0,střední č,4.0,* <,4.0,valou m,4.0
CTX199301180,zemních pracech,4.0,ísty ž,4.0,domu č,4.0,karoliny světlé,4.0,t j,4.0,20/1987 sb,4.0,242/1992 sb,4.0,50/76 sb,4.0,103/1990 sb,4.0,zákona č,4.0
CTX199301209,návštěvě hradu,4.0,konsultací situace,4.0,domě č,4.0,stratigrafií interiérovou,4.0,středověké nadloží,4.0,renesančních úpravách,4.0,končící vrstvami,4.0,rgvšineve sondr2t,4.0,— rs,4.0,— ^rp,4.0
CTX199301210,horšovském týn,4.0,súpp navštívil,4.0,horšovském týně,4.0,parvoúhlým vystoupením,4.0,plochy příkopu,4.0,nejspíše souvisí,4.0,současných úpravách,4.0,citlivě obezděna,4.0,památkové presentace,4.0,projektu brána,4.0
CTX199301397,d c,4.0,12-32-12 souřadnice,4.0,záhybu cesty,4.0,autor nearcheologická,4.0,rakovnicku navštívil,4.0,šlovicích čp,4.0,mnoha léty,4.0,dob j,4.0,n 02a,4.0,hlášení,1.0
CTX199301437,hlášení c,4.0,radčanském náměstí,4.0,dč„nám hradčanské,4.0,výkopy navázaly,4.0,hradčanského náměstí,4.0,úsek iii,4.0,úsek iv,4.0,hradčanské náměstí,4.0,espressu kajetánka,4.0,úsek vii,4.0
CTX199301665,jadle bilokorá,4.0,abios slba,4.0,curpinus bctulus,4.0,secale cereale,4.0,triticun aestivum,4.0,jedle bilokorá,4.0,• tt,4.0,uorcus sp,4.0,šlto oveené,4.0,rt uhclnctllíh,4.0
CTX199302258,velkou věž,4.0,terénní situace,4.0,starým palácem,4.0,hlásení,1.0,nebyly,1.0,setrvalý,1.0,sběrem,1.0,věží,1.0,1993,0.0,,
CTX199302989,12-33-23 nadm,4.0,druh aktiv1,4.0,autor orientač,4.0,objednávku investora,4.0,trase plynovodu,4.0,lidového domu,4.0,viz situace,4.0,lidovým domem,4.0,době průzkumu,4.0,souřadníce,1.0
CTX199303080,hlášení č,4.0,lužická kontext,4.0,autor archeologická,4.0,úappsč praha,4.0,obecním úřadem,4.0,velimi mohlo,4.0,roce pokračováno,4.0,záchranném výzkumu,4.0,poloze skalka,4.0,jejím sousedství,4.0
CTX199303107,zahájení záchr,4.0,autor sondáž,4.0,okolí kostela,4.0,jejichž účelem,4.0,základovou spáru,4.0,novověkými pohřby,4.0,provedena fotografická,3.5,provedena,1.5,hlášen,1.0,arch,1.0
CTX199303309,autor akce,4.0,sekáních čor,4.0,vegetační pokryv,4.0,staré msto,4.0,uhelný trh,4.0,láká ul,4.0,využití výkopů,4.0,inženýrské šité,4.0,atre- dověku,4.0,staré mssto,4.0
CTX199303650,archeologický ústav,4.0,čr zpráva,4.0,strunkovicí ch,4.0,jaroslav kudrnáč,4.0,petr sommer,4.0,okresním úřadem,4.0,obecním úřadem,4.0,archeologickém výzkumu,4.0,zvláště dík,4.0,úřadu p,4.0
CTX199303744,evidenční karta,4.0,nälezu ppč,4.0,nólezové okolnosti,4.0,neznám troť,4.0,sekčních čor,4.0,vegetační pokryv,4.0,plány obr,4.0,fundstell e,4.0,vlastivědného musea,4.0,střepech zvoncová,4.0
CTX199303757,archeologickém průzkumu,4.0,přerově n,4.0,zámku 345/as,4.0,místním rybníkem,4.0,opukových kvádrů,4.0,říčního písku,4.0,zované keramiky,4.0,tmavá hlinitá,4.0,fe lopatku,4.0,zásypové vrstvy,4.0
CTX199303860,autor sondáž,4.0,dokumentace profilů,4.0,rekonstrukci inž,4.0,sondy 1983/,4.0,ukončení akce,4.0,vpustí začínal,4.0,dokumentovaná h,4.0,náa stáčí,4.0,nádvorní frontou,4.0,jižního křídla,4.0
CTX199303910,plzni odd,4.0,starších dějin,4.0,odkryté situaci,4.0,jiří krupička,4.0,fond ha,4.0,husitské ulici,4.0,zjištěn j,4.0,části výkopu,4.0,glazovaných kachlů,4.0,něhož vyplývá,4.0
CTX199303931,protohistorie kozlí,4.0,jevům opakujícím,4.0,nepodchy- cených,4.0,výskyt izolovaných,4.0,drobných uhlíků,4.0,zlom zlomkeramiky,4.0,svrchních vrstev,4.0,severovýchodní nároží,4.0,arkózového pískovce,4.0,ra rastředověku,4.0
CTX199303989,b/ rs,4.0,autor 40/43,4.0,výkopové práce,4.0,ulice masnokrámské,4.0,změně projektu,4.0,trasa kabelovodu,4.0,výkopem rýhy,4.0,archeologická zjištění,4.0,ulici masnokrámské,4.0,dříve použitých,4.0
CTX199400157,hlášeni í,4.0,j ql,4.0,lužická /st,4.0,1-6 pohřebiště,4.0,výzkum červen,4.0,omičr turnov,4.0,starqreetsae ajänéítí,4.0,# send,4.0,— pacfcl,4.0,destrullce valu,4.0
CTX199400324,kutna hora,4.0,sklady nábytku,4.0,kutné hoře,4.0,mladší původ,4.0,dlouhodobé využívání,4.0,oblasti ukazují,4.0,přírůstkové číslo,4.0,jednoho kontextu,4.0,případě převážně,4.0,jednoho objektu,4.0
CTX199400436,12-112 žatec,4.0,os datum,4.0,prosinci piictoupeno,4.0,měsíce došlo,4.0,těchto pracech,4.0,středověké studny,4.0,havarijní sítuaci,4.0,ovzorkování objektu,4.0,byly dostupné,4.0,včetně nivelace,4.0
CTX199400441,hacnetonetercktn rř^tnrn,4.0,autor geofyz,4.0,křivánek r,4.0,— p-miu2,4.0,t —,4.0,vzdálenost profilů,4.0,proměřované plose,4.0,málo výrazné,4.0,dvojitý příkop,4.0,části plochy,4.0
CTX199400567,movité nálezy,4.0,hlášeni,1.0,72 mm,1.0,par,1.0,31/1,1.0,rok,1.0,lvi,1.0,94/92 25,1.0,kanalisace,1.0,dne 28,1.0
CTX199400613,rámci prospekce,4.0,datum zjistil,4.0,kozího hřbetu,4.0,mnoho pinek,4.0,tvrdé žule,4.0,veliká halda,4.0,drcení kamene/u,4.0,jin/ ak,4.0,cmsn pfĺi^r,4.0,idzího hbetv,4.0
CTX199400619,t r,4.0,b* stauber,4.0,pu most,4.0,jaře r,4.0,byly očíslovány,4.0,om louny,4.0,záchranného výzkumu,4.0,okraji ostrožny,4.0,řadě související,4.0,' ostrožně,4.0
CTX199400632,z/le 634/44/,4.0,slovní lokalizace,4.0,plzni sebrali,4.0,naleziště leží,4.0,160mm,1.0,426mm,1.0,162mm,1.0,419mm,1.0,150mm,1.0,433mm,1.0
CTX199400742,statkem č,4.0,průzkum negativní,4.0,kamennou podložkou,4.0,drcení obilí,4.0,čtvercová stavba,4.0,podloží písčitohlinitého,4.0,čistého písku,4.0,nálezy představovala,4.0,zvířecí kosti,4.0,hliněná cívka,4.0
CTX199400829,nälezu ppč,4.0,záchranný výzkum,4.0,sekáních čar,4.0,*83 3m4,4.0,vegetační pokryv,4.0,4%-a h,4.0,r 4%,4.0,radhiční ul,4.0,le10o2 atz,4.0,zy x,4.0
CTX199401385,č- pare,4.0,druh akce,4.0,ukončení záleží,4.0,neohlášená stavby,4.0,345744 cj,1.0,344 mm,1.0,rok,1.0,fbzu 1993,1.0,frolík,1.0,uappsc,1.0
CTX199401808,slovní lokalizace,4.0,obce trnová,4.0,autor povrch,4.0,průzkum autora,4.0,kraje lesa,4.0,předpokládána souvislost,4.0,průběhem tzv,4.0,norimberské stezky,4.0,pi 486,1.0,me==i 1,1.0
CTX199401811,autor povrch,4.0,průzkum autora,4.0,předpokládána souvislost,4.0,průběhem tzv,4.0,norimerské stezky,4.0,obce lom,3.5,lom,1.5,avje,1.0,stříbra,1.0,obou,1.0
CTX199401830,plzni odd,4.0,— č,4.0,středu obce,4.0,autor povrch,4.0,průzkum autora,4.0,předpokládána souvislost,4.0,průběhem tzv,4.0,norimberské stezky,4.0,/l p,4.0,arc drtvn,4.0
CTX199402143,jednu kopii,4.0,pobočka kolín,4.0,terénních zásazích,4.0,kouřimi koncipovaný,4.0,protaženým presbyteriem,4.0,postran postranchóry,4.0,raně gotickými,4.0,konečné podobě,4.0,hvězdicovitě sklenutá,4.0,zásadními zásahy,4.0
CTX199402391,předal p,4.0,plachý keramiku,4.0,jsč 626,1.0,1 wo,1.0,e 238,1.0,rok,1.0,sběr,1.0,25000 02-323,1.0,176 mm,1.0,jsč,1.0
CTX199403541,l 1944/,4.0,snuitvíi^-hc víaoiítt,4.0,— <fic,4.0,^then ml,4.0,a-vnnew-sr-pavrkeve vllimtr,4.0,ziony -,4.0,ha c,4.0,zrtezo- #regz,4.0,futýmcx 210/,4.0,y *títvúbô,4.0
